raceId,driverId,constructorId,grid,position,points,fastestLap,fastestLapSpeed,statusId
47,11,8,17,18,0.0,56,213.719,11
47,20,5,18,19,0.0,39,213.560,11
47,29,12,20,20,0.0,21,211.287,12
47,16,12,19,21,0.0,52,212.066,32
47,17,9,12,\N,0.0,4,211.620,9
48,4,1,1,1,10.0,15,251.653,1
48,1,1,2,2,8.0,17,251.456,1
48,8,6,5,3,6.0,21,250.147,1
48,2,2,4,4,5.0,19,249.217,1
48,9,2,6,5,4.0,22,248.543,1
48,3,3,8,6,3.0,52,246.884,1
48,5,4,7,7,2.0,53,247.605,1
48,18,11,10,8,1.0,32,246.708,1
48,17,9,11,9,0.0,46,245.859,1
48,22,11,12,10,0.0,52,246.024,1
48,15,7,9,11,0.0,49,246.446,1
48,21,4,15,12,0.0,32,245.787,11
48,25,3,13,13,0.0,42,245.350,11
48,19,8,14,14,0.0,46,245.016,11
48,23,7,18,15,0.0,49,245.492,11
48,11,8,17,16,0.0,49,246.309,11
48,24,5,19,17,0.0,45,244.278,11
48,20,5,16,18,0.0,47,244.450,11
48,16,12,21,19,0.0,30,244.267,11
48,29,12,22,20,0.0,34,243.978,11
48,13,6,3,\N,0.0,8,248.357,22
48,14,9,20,\N,0.0,\N,\N,3
49,8,6,1,1,10.0,12,233.261,1
49,13,6,2,2,8.0,34,233.388,1
49,4,1,3,3,6.0,44,233.073,1
49,1,1,4,4,5.0,41,233.002,1
49,2,2,6,5,4.0,33,232.042,1
49,3,3,5,6,3.0,29,229.704,1
49,17,9,7,7,2.0,12,229.119,1
49,5,4,9,8,1.0,21,230.058,1
49,9,2,14,9,0.0,32,231.549,1
49,23,7,10,10,0.0,43,229.175,1
49,15,7,8,11,0.0,43,231.345,1
49,24,5,13,12,0.0,40,227.710,11
49,22,11,17,13,0.0,43,227.817,11
49,16,12,19,14,0.0,29,227.357,11
49,11,8,18,15,0.0,32,227.390,11
49,19,8,20,16,0.0,43,226.359,11
49,29,12,21,17,0.0,30,225.838,11
49,18,11,12,\N,0.0,22,226.868,9
49,25,3,15,\N,0.0,18,226.605,32
49,14,9,11,\N,0.0,24,226.837,9
49,20,5,16,\N,0.0,4,223.682,38
49,21,4,22,\N,0.0,\N,\N,22
50,1,1,1,1,10.0,27,186.259,1
50,5,4,11,2,8.0,34,183.222,1
50,8,6,3,3,6.0,29,183.295,1
50,14,9,12,4,5.0,56,182.345,1
50,21,4,10,5,4.0,33,181.738,1
50,13,6,4,6,3.0,32,183.359,1
50,9,2,9,7,2.0,32,184.527,1
50,16,12,20,8,1.0,54,178.763,1
50,24,5,14,9,0.0,35,181.205,1
50,22,11,17,10,0.0,57,180.395,1
50,18,11,6,11,0.0,58,178.647,22
50,29,12,22,12,0.0,33,178.300,11
50,15,7,13,13,0.0,55,177.752,11
50,2,2,5,14,0.0,28,184.396,39
50,11,8,21,15,0.0,54,179.514,4
50,23,7,15,\N,0.0,33,180.782,29
50,19,8,19,\N,0.0,27,178.935,37
50,3,3,16,\N,0.0,27,182.670,40
50,20,5,8,\N,0.0,31,184.452,4
50,17,9,7,\N,0.0,30,184.695,4
50,4,1,2,\N,0.0,25,185.590,3
50,25,3,18,\N,0.0,19,130.749,4
51,8,6,2,1,10.0,52,199.660,1
51,4,1,4,2,8.0,54,200.259,1
51,13,6,3,3,6.0,56,201.362,1
51,20,5,17,4,5.0,52,196.452,1
51,18,11,10,5,4.0,39,198.392,1
51,24,5,11,6,3.0,53,196.917,1
51,2,2,8,7,2.0,55,197.569,1
51,14,9,5,8,1.0,55,196.945,1
51,5,4,13,9,0.0,52,197.557,1
51,17,9,7,10,0.0,55,197.478,1
51,21,4,18,11,0.0,39,198.418,1
51,25,3,19,12,0.0,54,196.741,11
51,15,7,12,13,0.0,55,196.410,11
51,11,8,20,14,0.0,54,195.989,11
51,22,11,16,15,0.0,55,195.228,11
51,3,3,15,16,0.0,54,197.752,12
51,29,12,22,17,0.0,52,194.748,13
51,9,2,9,\N,0.0,32,194.435,9
51,1,1,1,\N,0.0,22,190.278,20
51,23,7,6,\N,0.0,25,188.576,20
51,16,12,21,\N,0.0,22,182.370,3
51,19,8,14,\N,0.0,9,175.579,23
52,8,6,3,1,10.0,66,214.126,1
52,13,6,1,2,8.0,71,213.716,1
52,4,1,4,3,6.0,59,212.062,1
52,3,3,10,4,5.0,56,212.036,1
52,9,2,7,5,4.0,61,213.416,1
52,2,2,6,6,3.0,53,211.190,1
52,1,1,2,7,2.0,58,213.946,11
52,15,7,8,8,1.0,68,211.452,11
52,14,9,9,9,0.0,22,209.076,11
52,6,3,19,10,0.0,69,212.161,11
52,23,7,15,11,0.0,65,211.432,11
52,11,8,18,12,0.0,39,207.069,12
52,24,5,14,13,0.0,56,210.643,12
52,19,8,20,14,0.0,64,208.699,13
52,16,12,21,\N,0.0,13,206.276,23
52,22,11,11,\N,0.0,32,207.545,5
52,5,4,17,\N,0.0,31,207.133,3
52,20,5,13,\N,0.0,18,208.435,9
52,18,11,16,\N,0.0,20,209.516,5
52,17,9,5,\N,0.0,13,208.505,6
52,29,12,22,\N,0.0,2,140.505,4
52,21,4,12,\N,0.0,2,126.446,4
53,4,4,4,1,10.0,21,210.551,1
53,30,6,1,2,8.0,38,210.576,1
53,8,1,22,3,6.0,29,209.803,1
53,18,11,3,4,5.0,39,210.109,1
53,31,1,5,5,4.0,21,210.013,1
53,17,3,7,6,3.0,25,210.265,1
53,3,3,12,7,2.0,42,210.838,1
53,32,9,8,8,1.0,40,209.020,1
53,13,6,2,9,0.0,28,210.086,1
53,14,9,13,10,0.0,26,208.653,1
53,24,5,15,11,0.0,26,208.421,1
53,2,2,10,12,0.0,26,207.772,11
53,26,5,16,13,0.0,45,209.253,11
53,23,7,17,14,0.0,25,207.021,11
53,22,11,6,15,0.0,14,207.621,11
53,15,7,14,16,0.0,24,205.406,11
53,33,13,19,17,0.0,41,203.076,12
53,11,8,20,18,0.0,17,200.642,14
53,34,8,21,\N,0.0,11,198.197,26
53,35,2,11,\N,0.0,20,207.945,5
53,21,4,9,\N,0.0,15,206.564,9
53,27,13,18,\N,0.0,\N,\N,30
54,21,4,1,1,10.0,16,209.402,1
54,4,4,7,2,8.0,45,210.487,1
54,18,11,2,3,6.0,35,208.723,1
54,31,1,5,4,5.0,39,208.806,1
54,13,6,21,5,4.0,51,207.962,1
54,30,6,14,6,3.0,44,208.629,1
54,35,2,10,7,2.0,43,207.858,1
54,23,7,22,8,1.0,34,208.544,1
54,15,7,9,9,0.0,52,207.042,11
54,22,11,20,10,0.0,54,207.456,11
54,24,5,13,11,0.0,40,204.902,12
54,27,13,15,12,0.0,34,203.209,12
54,33,13,16,13,0.0,39,200.530,12
54,11,8,17,14,0.0,14,199.151,13
54,2,2,11,\N,0.0,41,208.403,5
54,26,5,12,\N,0.0,25,205.057,8
54,34,8,18,\N,0.0,18,194.050,26
54,32,9,8,\N,0.0,14,206.002,9
54,17,3,4,\N,0.0,12,206.206,9
54,14,9,19,\N,0.0,4,203.458,9
54,3,3,3,\N,0.0,6,204.946,5
54,8,1,6,\N,0.0,\N,\N,3
55,4,4,3,1,10.0,49,221.499,1
55,8,1,4,2,8.0,57,221.869,1
55,23,7,6,3,6.0,45,217.410,1
55,2,2,8,4,5.0,49,217.683,1
55,21,4,2,5,4.0,53,218.028,1
55,35,2,19,6,3.0,56,216.152,1
55,22,11,16,7,2.0,32,217.707,1
55,14,9,11,8,1.0,32,216.326,1
55,26,5,18,9,0.0,26,216.039,1
55,18,11,1,10,0.0,17,217.437,11
55,27,13,17,11,0.0,53,213.931,11
55,11,8,21,12,0.0,54,210.775,12
55,34,8,22,13,0.0,49,203.663,13
55,31,1,5,\N,0.0,45,218.270,10
55,33,13,20,\N,0.0,31,212.860,26
55,24,5,12,\N,0.0,25,216.970,3
55,30,6,10,\N,0.0,27,218.981,3
55,17,3,7,\N,0.0,19,217.435,7
55,32,9,13,\N,0.0,4,188.363,3
55,15,7,9,\N,0.0,\N,\N,3
55,3,3,14,\N,0.0,\N,\N,3
55,13,6,15,\N,0.0,\N,\N,3
56,30,6,1,1,10.0,19,210.961,1
56,4,4,5,2,8.0,23,211.098,1
56,31,1,7,3,6.0,22,209.791,1
56,13,6,4,4,5.0,12,208.731,1
56,8,1,8,5,4.0,49,209.961,1
56,17,3,10,6,3.0,39,208.829,1
56,18,11,2,7,2.0,29,209.174,1
56,21,4,11,8,1.0,43,209.159,1
56,23,7,6,9,0.0,45,209.250,1
56,22,11,3,10,0.0,12,207.275,1
56,3,3,13,11,0.0,30,206.581,1
56,35,2,12,12,0.0,53,208.951,1
56,2,2,15,13,0.0,53,207.595,11
56,24,5,16,14,0.0,43,208.363,11
56,26,5,18,15,0.0,57,206.989,11
56,33,13,19,16,0.0,53,204.823,12
56,14,9,14,\N,0.0,41,205.542,30
56,11,8,21,\N,0.0,40,200.363,20
56,32,9,17,\N,0.0,30,205.770,9
56,34,8,22,\N,0.0,15,196.111,22
56,15,7,9,\N,0.0,4,202.778,38
56,27,13,20,\N,0.0,\N,\N,3
57,30,6,2,1,10.0,39,201.226,1
57,4,4,1,2,8.0,37,200.285,1
57,13,6,3,3,6.0,19,199.065,1
57,8,1,5,4,5.0,43,200.415,1
57,22,11,4,5,4.0,59,197.258,1
57,21,4,11,6,3.0,46,199.354,1
57,3,3,22,7,2.0,48,198.044,1
57,35,2,9,8,1.0,38,197.079,1
57,15,7,7,9,0.0,58,197.256,11
57,2,2,13,10,0.0,47,197.084,11
57,26,5,17,11,0.0,57,196.966,11
57,33,13,18,12,0.0,41,194.052,11
57,27,13,16,13,0.0,35,194.207,11
57,23,7,10,\N,0.0,27,197.985,5
57,31,1,8,\N,0.0,47,198.061,5
57,11,8,20,\N,0.0,26,191.640,9
57,36,8,21,\N,0.0,21,190.639,9
57,18,11,6,\N,0.0,9,197.069,5
57,32,9,15,\N,0.0,16,196.004,6
57,17,3,19,\N,0.0,11,194.233,9
57,14,9,12,\N,0.0,2,128.254,3
57,24,5,14,\N,0.0,\N,\N,3
58,4,4,1,1,10.0,39,217.108,1
58,30,6,3,2,8.0,43,216.546,1
58,21,4,2,3,6.0,38,216.094,1
58,13,6,4,4,5.0,42,217.320,1
58,8,1,9,5,4.0,40,215.328,1
58,18,11,8,6,3.0,40,215.301,1
58,22,11,5,7,2.0,40,215.212,11
58,2,2,10,8,1.0,49,213.913,11
58,17,3,11,9,0.0,61,213.827,11
58,15,7,7,10,0.0,42,212.288,11
58,3,3,13,11,0.0,51,213.935,11
58,35,2,22,12,0.0,62,213.417,11
58,32,9,14,13,0.0,59,212.150,11
58,14,9,21,14,0.0,55,213.932,11
58,24,5,15,15,0.0,52,212.226,9
58,33,13,17,16,0.0,28,210.145,13
58,11,8,19,17,0.0,42,207.150,14
58,27,13,18,\N,0.0,28,209.440,41
58,26,5,16,\N,0.0,41,212.082,5
58,23,7,6,\N,0.0,24,211.867,40
58,31,1,12,\N,0.0,17,209.571,20
58,36,8,20,\N,0.0,9,202.177,30
59,4,4,1,1,10.0,11,158.898,1
59,31,1,4,2,8.0,20,158.193,1
59,14,9,7,3,6.0,45,154.452,1
59,22,11,5,4,5.0,67,155.509,1
59,30,6,22,5,4.0,74,160.014,1
59,21,4,9,6,3.0,58,158.379,1
59,2,2,15,7,2.0,72,155.511,11
59,23,7,10,8,1.0,72,155.068,11
59,13,6,21,9,0.0,40,156.946,11
59,24,5,12,10,0.0,75,154.828,11
59,18,11,13,11,0.0,59,155.549,11
59,27,13,16,12,0.0,77,154.942,11
59,26,5,18,13,0.0,77,155.186,11
59,35,2,14,14,0.0,74,154.615,11
59,33,13,17,15,0.0,71,155.491,12
59,36,8,20,16,0.0,72,152.002,13
59,15,7,6,17,0.0,30,155.791,9
59,32,9,11,\N,0.0,19,154.292,7
59,3,3,8,\N,0.0,43,155.696,3
59,8,1,3,\N,0.0,19,159.628,42
59,17,3,2,\N,0.0,23,158.879,43
59,11,8,19,\N,0.0,39,152.602,10
60,4,4,1,1,10.0,21,226.811,1
60,30,6,3,2,8.0,53,225.884,1
60,8,1,2,3,6.0,15,224.440,1
60,21,4,5,4,5.0,42,225.049,1
60,13,6,4,5,4.0,43,224.685,1
60,31,1,8,6,3.0,38,223.575,1
60,2,2,9,7,2.0,43,223.775,1
60,35,2,10,8,1.0,46,223.195,1
60,3,3,12,9,0.0,47,223.209,1
60,22,11,6,10,0.0,38,222.382,11
60,15,7,22,11,0.0,19,223.673,11
60,14,9,11,12,0.0,42,220.341,11
60,24,5,13,13,0.0,25,219.750,11
60,32,9,14,14,0.0,30,221.086,11
60,27,13,18,15,0.0,27,220.388,11
60,33,13,16,16,0.0,25,218.672,12
60,11,8,20,17,0.0,23,213.911,13
60,36,8,21,18,0.0,26,212.323,13
60,18,11,19,\N,0.0,8,217.207,44
60,26,5,15,\N,0.0,\N,\N,3
60,23,7,7,\N,0.0,\N,\N,3
60,17,3,17,\N,0.0,\N,\N,3
61,4,4,1,1,10.0,22,206.815,1
61,30,6,5,2,8.0,68,206.592,1
61,8,1,3,3,6.0,22,207.006,1
61,21,4,2,4,5.0,49,204.771,1
61,13,6,10,5,4.0,31,203.078,1
61,15,7,4,6,3.0,15,202.567,11
61,2,2,13,7,2.0,52,202.695,11
61,14,9,22,8,1.0,39,202.264,11
61,18,11,8,9,0.0,21,201.274,11
61,26,5,17,10,0.0,52,202.002,11
61,32,9,12,11,0.0,55,202.377,11
61,17,3,16,12,0.0,17,202.041,11
61,24,5,15,13,0.0,50,201.075,12
61,33,13,18,14,0.0,5,197.999,14
61,11,8,20,15,0.0,40,195.050,3
61,35,2,11,\N,0.0,29,202.852,3
61,23,7,14,\N,0.0,19,199.251,31
61,31,1,7,\N,0.0,5,200.012,3
61,22,11,9,\N,0.0,10,198.012,26
61,36,8,21,\N,0.0,2,122.932,5
61,3,3,6,\N,0.0,\N,\N,3
61,27,13,19,\N,0.0,\N,\N,3
62,30,6,1,1,10.0,56,207.527,1
62,13,6,2,2,8.0,29,206.859,1
62,21,4,3,3,6.0,28,206.358,1
62,15,7,22,4,5.0,37,205.969,1
62,4,4,5,5,4.0,72,205.837,1
62,22,11,4,6,3.0,47,205.012,1
62,14,9,17,7,2.0,33,201.942,11
62,24,5,20,8,1.0,41,203.149,11
62,3,3,21,9,0.0,42,202.005,11
62,23,7,8,\N,0.0,29,206.093,45
62,27,13,14,\N,0.0,34,201.940,7
62,35,2,6,\N,0.0,19,204.117,5
62,33,13,15,\N,0.0,9,183.958,3
62,11,8,18,\N,0.0,6,145.384,3
62,18,11,7,\N,0.0,2,121.027,3
62,8,1,9,\N,0.0,\N,\N,3
62,2,2,10,\N,0.0,\N,\N,3
62,31,1,11,\N,0.0,\N,\N,3
62,17,3,12,\N,0.0,\N,\N,3
62,26,5,13,\N,0.0,\N,\N,3
62,32,9,16,\N,0.0,\N,\N,3
62,36,8,19,\N,0.0,\N,\N,3
63,30,6,1,1,10.0,46,205.931,1
63,4,4,3,2,8.0,23,204.186,1
63,13,6,2,3,6.0,18,205.851,1
63,23,7,5,4,5.0,19,204.084,1
63,8,1,6,5,4.0,30,204.325,1
63,21,4,7,6,3.0,20,203.435,1
63,37,1,8,7,2.0,34,204.568,1
63,2,2,11,8,1.0,48,201.494,11
63,14,9,9,9,0.0,56,201.063,11
63,26,5,14,10,0.0,66,201.840,11
63,35,2,16,11,0.0,56,203.830,11
63,32,9,12,12,0.0,56,201.089,11
63,24,5,22,13,0.0,54,202.957,11
63,3,3,18,14,0.0,62,201.527,12
63,27,13,15,15,0.0,67,200.105,12
63,36,8,20,16,0.0,53,198.215,13
63,18,11,17,\N,0.0,47,202.262,39
63,17,3,10,\N,0.0,34,201.366,46
63,15,7,4,\N,0.0,16,203.490,23
63,22,11,13,\N,0.0,16,198.262,5
63,33,13,19,\N,0.0,8,194.452,26
63,11,8,21,\N,0.0,\N,\N,7
64,30,6,2,1,10.0,17,215.650,1
64,13,6,3,2,8.0,18,215.551,1
64,8,1,1,3,6.0,4,215.317,1
64,18,11,4,4,5.0,14,214.356,1
64,4,4,7,5,4.0,66,213.140,1
64,21,4,5,6,3.0,18,213.902,1
64,15,7,20,7,2.0,48,214.386,1
64,32,9,12,8,1.0,49,211.870,1
64,23,7,8,9,0.0,64,214.509,1
64,24,5,16,10,0.0,51,212.724,11
64,14,9,10,11,0.0,24,211.620,11
64,26,5,19,12,0.0,50,212.606,11
64,17,3,11,\N,0.0,43,214.372,47
64,11,8,17,\N,0.0,26,207.351,6
64,35,2,13,\N,0.0,29,208.689,3
64,22,11,6,\N,0.0,16,211.029,5
64,2,2,15,\N,0.0,3,207.741,23
64,37,1,9,\N,0.0,2,206.737,48
64,29,8,22,\N,0.0,\N,\N,30
64,3,3,14,\N,0.0,\N,\N,3
64,27,13,21,\N,0.0,35,210.441,2
64,33,13,18,\N,0.0,46,209.182,2
65,18,11,14,1,10.0,57,185.236,1
65,37,1,4,2,8.0,67,187.055,1
65,2,2,10,3,6.0,65,183.816,1
65,22,11,3,4,5.0,69,186.253,1
65,14,9,12,5,4.0,65,180.098,11
65,23,7,6,6,3.0,65,185.010,11
65,13,6,2,7,2.0,65,188.845,11
65,30,6,11,8,1.0,57,179.561,49
65,33,13,16,9,0.0,66,178.860,13
65,27,13,22,10,0.0,67,183.141,13
65,26,5,20,11,0.0,66,182.861,14
65,15,7,8,12,0.0,58,183.863,5
65,11,8,19,13,0.0,53,173.396,15
65,4,4,15,\N,0.0,50,176.400,30
65,8,1,1,\N,0.0,7,168.338,4
65,24,5,17,\N,0.0,8,159.537,4
65,3,3,18,\N,0.0,9,159.367,10
65,21,4,7,\N,0.0,9,165.061,20
65,32,9,13,\N,0.0,6,159.790,20
65,17,3,5,\N,0.0,\N,\N,3
65,29,8,21,\N,0.0,\N,\N,5
65,9,2,9,\N,0.0,55,178.909,2
66,13,6,1,1,10.0,38,218.067,1
66,4,4,3,2,8.0,38,217.766,1
66,30,6,2,3,6.0,55,218.360,1
66,18,11,6,4,5.0,58,217.202,1
66,37,1,11,5,4.0,54,216.018,1
66,21,4,4,6,3.0,29,217.026,1
66,23,7,15,7,2.0,58,215.715,1
66,22,11,13,8,1.0,26,216.568,1
66,15,7,12,9,0.0,24,213.406,11
66,17,3,9,10,0.0,50,213.311,11
66,32,9,10,11,0.0,26,213.460,11
66,9,2,8,12,0.0,34,214.179,11
66,26,5,17,13,0.0,43,213.679,11
66,2,2,5,14,0.0,56,212.728,12
66,14,9,16,15,0.0,24,213.458,6
66,27,13,22,\N,0.0,35,212.568,20
66,11,8,21,\N,0.0,33,209.301,50
66,3,3,14,\N,0.0,21,213.351,47
66,29,8,20,\N,0.0,12,208.115,20
66,24,5,18,\N,0.0,12,208.542,20
66,8,1,7,\N,0.0,\N,\N,4
66,33,13,19,\N,0.0,\N,\N,4
67,30,6,2,1,10.0,14,252.555,1
67,8,1,1,2,8.0,13,252.604,1
67,9,2,6,3,6.0,21,250.927,1
67,21,4,9,4,5.0,25,249.408,1
67,18,11,5,5,4.0,51,249.704,1
67,22,11,8,6,3.0,27,248.881,1
67,15,7,11,7,2.0,25,248.659,1
67,2,2,3,8,1.0,20,250.375,1
67,13,6,4,9,0.0,41,251.253,1
67,17,3,19,10,0.0,27,247.690,1
67,32,9,16,11,0.0,37,246.595,11
67,14,9,14,12,0.0,51,245.396,11
67,26,5,15,13,0.0,50,245.079,11
67,24,5,17,14,0.0,52,246.033,11
67,23,7,13,15,0.0,41,245.821,11
67,11,8,21,16,0.0,15,243.414,12
67,27,14,18,17,0.0,17,243.932,12
67,33,14,20,\N,0.0,27,245.865,23
67,4,4,10,\N,0.0,38,250.896,5
67,37,1,7,\N,0.0,8,249.155,5
67,29,8,22,\N,0.0,15,240.962,9
67,3,3,12,\N,0.0,8,244.310,30
68,30,6,6,1,10.0,50,199.117,1
68,4,4,1,2,8.0,49,201.090,1
68,21,4,2,3,6.0,53,197.555,1
68,18,11,4,4,5.0,51,197.806,1
68,37,1,7,5,4.0,45,197.920,1
68,22,11,3,6,3.0,52,196.729,1
68,2,2,8,7,2.0,53,197.890,1
68,17,3,14,8,1.0,44,196.418,1
68,14,9,12,9,0.0,52,195.164,1
68,24,5,13,10,0.0,53,192.936,11
68,3,3,15,11,0.0,52,195.316,11
68,38,9,10,12,0.0,52,196.627,11
68,9,2,9,13,0.0,51,195.857,11
68,26,5,11,14,0.0,49,196.863,11
68,27,14,22,15,0.0,50,193.368,13
68,29,8,19,16,0.0,42,192.677,14
68,23,7,16,\N,0.0,47,196.583,51
68,13,6,20,\N,0.0,42,197.426,4
68,15,7,17,\N,0.0,24,187.271,63
68,33,14,18,\N,0.0,35,186.259,20
68,8,1,5,\N,0.0,14,188.518,37
68,11,8,21,\N,0.0,48,194.570,2
69,4,4,5,1,10.0,14,225.572,1
69,13,6,1,2,8.0,37,224.073,1
69,21,4,6,3,6.0,13,223.432,1
69,18,11,7,4,5.0,35,223.702,1
69,8,1,11,5,4.0,24,223.958,1
69,15,7,4,6,3.0,2,222.713,1
69,23,7,3,7,2.0,2,223.329,1
69,2,2,9,8,1.0,31,221.160,1
69,9,2,12,9,0.0,39,223.563,1
69,3,3,10,10,0.0,33,220.514,11
69,37,1,13,11,0.0,22,222.112,11
69,22,11,8,12,0.0,40,222.227,11
69,38,9,18,13,0.0,37,219.825,11
69,24,5,15,14,0.0,22,222.086,11
69,11,8,20,15,0.0,26,219.864,11
69,33,14,21,16,0.0,27,219.454,12
69,29,8,22,17,0.0,22,218.687,13
69,26,5,19,18,0.0,37,221.078,38
69,17,3,14,\N,0.0,19,219.841,3
69,30,6,2,\N,0.0,32,225.290,5
69,14,9,17,\N,0.0,20,219.934,6
69,27,14,16,\N,0.0,19,217.680,30
70,13,6,1,1,10.0,23,212.857,1
70,4,4,4,2,8.0,70,212.612,1
70,18,11,14,3,6.0,71,212.344,1
70,30,6,10,4,5.0,70,214.966,1
70,8,1,2,5,4.0,58,211.683,1
70,21,4,6,6,3.0,70,212.146,1
70,22,11,5,7,2.0,48,211.366,1
70,37,1,12,8,1.0,63,210.146,1
70,9,2,9,9,0.0,25,209.296,1
70,11,8,19,10,0.0,47,211.337,11
70,26,5,16,11,0.0,69,210.018,11
70,38,9,22,12,0.0,62,210.480,11
70,24,5,15,13,0.0,69,210.517,11
70,27,14,17,14,0.0,61,207.966,11
70,33,14,21,15,0.0,38,208.471,12
70,29,8,20,16,0.0,67,211.401,12
70,2,2,8,17,0.0,18,209.166,3
70,14,9,18,\N,0.0,12,203.989,6
70,15,7,3,\N,0.0,9,207.157,22
70,23,7,7,\N,0.0,8,201.892,22
70,17,3,11,\N,0.0,\N,\N,4
70,3,3,13,\N,0.0,\N,\N,4
71,21,4,1,1,10.0,55,222.001,1
71,22,6,11,2,8.0,54,221.386,1
71,4,4,13,3,6.0,24,222.807,1
71,14,9,5,4,5.0,40,220.219,1
71,17,3,3,5,4.0,37,220.720,1
71,31,1,9,6,3.0,41,220.976,1
71,32,9,6,7,2.0,39,220.379,1
71,8,1,10,8,1.0,55,221.329,1
71,15,7,2,9,0.0,56,219.142,1
71,13,15,18,10,0.0,55,219.704,1
71,18,16,8,\N,0.0,55,221.316,11
71,23,7,15,12,0.0,56,220.611,11
71,35,15,4,13,0.0,54,217.571,11
71,11,16,20,\N,0.0,36,217.244,12
71,39,17,12,15,0.0,36,217.014,12
71,33,17,14,16,0.0,16,214.505,12
71,40,18,16,17,0.0,22,205.604,14
71,30,6,19,\N,0.0,38,221.314,3
71,2,3,7,\N,0.0,38,219.803,3
71,27,18,17,\N,0.0,11,204.960,6
72,4,4,1,1,10.0,18,208.081,1
72,15,7,2,2,8.0,18,208.261,1
72,2,3,10,3,6.0,40,208.487,1
72,31,1,11,4,5.0,42,206.603,1
72,23,7,5,5,4.0,15,207.169,1
72,14,9,8,6,3.0,18,206.165,1
72,30,6,13,7,2.0,41,205.757,1
72,32,9,7,8,1.0,17,205.927,1
72,8,1,6,9,0.0,23,208.987,1
72,13,15,14,10,0.0,18,205.270,11
72,39,17,17,11,0.0,18,199.881,12
72,33,17,18,12,0.0,36,198.689,13
72,27,18,19,13,0.0,12,194.747,14
72,22,6,12,\N,0.0,22,205.978,27
72,21,4,3,\N,0.0,21,207.469,4
72,17,3,4,\N,0.0,20,207.806,4
72,35,15,16,\N,0.0,18,203.499,20
72,18,16,9,\N,0.0,2,203.803,5
72,19,16,15,\N,0.0,2,196.657,5
72,40,18,20,\N,0.0,2,192.692,20
73,4,4,1,1,10.0,39,212.436,1
73,15,7,3,2,8.0,41,211.030,1
73,8,1,9,3,6.0,41,212.184,1
73,23,7,6,4,5.0,36,210.213,1
73,37,1,8,5,4.0,43,213.054,1
73,17,3,5,6,3.0,20,209.300,1
73,13,15,12,7,2.0,40,208.764,11
73,14,9,14,8,1.0,42,208.561,11
73,22,6,20,9,0.0,23,209.550,11
73,33,17,16,10,0.0,18,203.492,12
73,35,15,15,11,0.0,24,208.470,22
73,40,18,19,12,0.0,16,202.040,13
73,27,18,18,13,0.0,3,201.038,14
73,18,16,11,\N,0.0,45,210.832,8
73,11,16,13,\N,0.0,23,209.217,23
73,2,3,4,\N,0.0,19,209.372,5
73,30,6,2,\N,0.0,7,209.753,9
73,21,4,10,\N,0.0,2,200.783,5
73,39,17,17,\N,0.0,2,199.760,10
73,32,9,7,\N,0.0,\N,\N,10
74,4,4,2,1,10.0,22,213.619,1
74,30,6,13,2,8.0,48,216.946,1
74,25,1,7,3,6.0,24,213.902,1
74,35,15,11,4,5.0,45,211.371,1
74,15,7,5,5,4.0,44,211.358,1
74,2,3,8,6,3.0,54,211.623,1
74,17,3,4,7,2.0,17,210.364,1
74,24,9,15,8,1.0,46,212.710,1
74,23,7,10,9,0.0,19,210.836,1
74,13,15,18,10,0.0,37,212.420,11
74,14,9,14,11,0.0,22,209.813,11
74,39,17,16,12,0.0,20,211.177,11
74,33,17,17,13,0.0,19,209.620,12
74,27,18,20,\N,0.0,18,203.143,9
74,22,6,9,\N,0.0,13,210.325,10
74,8,1,1,\N,0.0,8,213.201,30
74,40,18,19,\N,0.0,5,201.041,8
74,21,4,12,\N,0.0,4,207.305,3
74,18,16,3,\N,0.0,22,214.987,2
74,11,16,6,\N,0.0,23,213.016,2
75,8,1,1,1,10.0,41,219.240,1
75,4,4,3,2,8.0,59,218.891,1
75,15,7,5,3,6.0,63,217.417,1
75,23,7,4,4,5.0,63,217.829,1
75,21,4,6,5,4.0,66,220.213,1
75,17,3,2,6,3.0,62,217.000,1
75,31,1,7,7,2.0,55,219.836,11
75,14,9,9,8,1.0,65,216.476,11
75,22,6,16,9,0.0,64,215.889,11
75,2,3,17,10,0.0,60,217.687,11
75,13,15,10,11,0.0,51,216.884,46
75,33,17,18,12,0.0,22,210.855,13
75,39,17,13,13,0.0,16,208.909,13
75,35,15,12,\N,0.0,43,214.696,5
75,30,6,8,\N,0.0,31,220.193,29
75,27,18,14,\N,0.0,15,207.892,6
75,40,18,15,\N,0.0,10,205.987,20
75,24,9,11,\N,0.0,9,209.695,20
76,8,1,1,1,10.0,41,158.375,1
76,2,3,6,2,8.0,15,155.834,1
76,17,3,3,3,6.0,77,156.214,1
76,4,4,2,4,5.0,19,156.971,1
76,31,1,16,5,4.0,50,155.342,1
76,23,7,18,6,3.0,11,156.014,1
76,30,6,8,7,2.0,40,158.540,1
76,22,6,10,8,1.0,51,156.326,1
76,13,15,11,9,0.0,16,154.552,11
76,15,7,5,10,0.0,38,156.538,11
76,35,15,9,11,0.0,17,155.184,11
76,21,4,4,12,0.0,20,156.611,11
76,33,17,15,13,0.0,12,148.909,13
76,27,18,14,14,0.0,22,149.856,15
76,24,9,12,\N,0.0,43,154.094,3
76,40,18,13,\N,0.0,19,152.131,3
76,14,9,7,\N,0.0,15,154.762,3
