resultId,number,positionText,positionOrder,laps,time,milliseconds,rank,fastestLapTime
25085,31,R,20,3,\N,\N,20,1:50.850
25086,33,1,1,53,1:27:25.770,5245770,1,1:36.404
25087,44,2,2,53,+2.904,5248674,5,1:37.410
25088,11,3,3,53,+8.811,5254581,2,1:36.693
25089,77,4,4,53,+14.618,5260388,3,1:36.960
25090,4,5,5,53,+1:04.032,5309802,6,1:37.425
25091,3,6,6,53,+1:15.857,5321627,14,1:38.324
25092,10,7,7,53,+1:16.596,5322366,11,1:38.103
25093,14,8,8,53,+1:17.695,5323465,7,1:37.646
25094,5,9,9,53,+1:19.666,5325436,4,1:37.138
25095,18,10,10,53,+1:31.946,5337716,9,1:37.828
25096,55,11,11,53,+1:39.337,5345107,18,1:38.931
25097,63,12,12,52,\N,\N,13,1:38.314
25098,22,13,13,52,\N,\N,19,1:38.980
25099,31,14,14,52,\N,\N,15,1:38.645
25100,99,15,15,52,\N,\N,16,1:38.702
25101,16,16,16,52,\N,\N,8,1:37.681
25102,7,17,17,52,\N,\N,10,1:37.992
25103,6,18,18,52,\N,\N,12,1:38.313
25104,47,19,19,52,\N,\N,17,1:38.847
25105,9,20,20,52,\N,\N,20,1:39.317
25106,33,1,1,71,1:22:18.925,4938925,3,1:08.017
25107,44,2,2,71,+35.743,4974668,1,1:07.058
25108,77,3,3,71,+46.907,4985832,5,1:08.619
25109,11,4,4,71,+47.434,4986359,2,1:07.894
25110,4,5,5,70,\N,\N,7,1:08.903
25111,55,6,6,70,\N,\N,4,1:08.609
25112,16,7,7,70,\N,\N,6,1:08.738
25113,18,8,8,70,\N,\N,14,1:09.787
25114,14,9,9,70,\N,\N,13,1:09.749
25115,22,10,10,70,\N,\N,11,1:09.650
25116,7,11,11,70,\N,\N,8,1:09.128
25117,5,12,12,70,\N,\N,15,1:09.821
25118,3,13,13,70,\N,\N,9,1:09.305
25119,31,14,14,70,\N,\N,10,1:09.576
25120,99,15,15,70,\N,\N,12,1:09.723
25121,47,16,16,69,\N,\N,16,1:10.005
25122,6,17,17,68,\N,\N,17,1:10.104
25123,9,18,18,68,\N,\N,19,1:10.951
25124,63,R,19,36,\N,\N,18,1:10.499
25125,10,R,20,1,\N,\N,0,\N
25126,33,1,1,71,1:23:54.543,5034543,1,1:06.200
25127,77,2,2,71,+17.973,5052516,6,1:08.374
25128,4,3,3,71,+20.019,5054562,10,1:08.471
25129,44,4,4,71,+46.452,5080995,3,1:08.126
25130,55,5,5,71,+57.144,5091687,2,1:07.762
25131,11,6,6,71,+57.915,5092458,5,1:08.192
25132,3,7,7,71,+1:00.395,5094938,14,1:08.820
25133,16,8,8,71,+1:01.195,5095738,13,1:08.698
25134,10,9,9,71,+1:01.844,5096387,4,1:08.146
25135,14,10,10,70,\N,\N,7,1:08.405
25136,63,11,11,70,\N,\N,16,1:08.900
25137,22,12,12,70,\N,\N,9,1:08.455
25138,18,13,13,70,\N,\N,12,1:08.659
25139,99,14,14,70,\N,\N,17,1:09.042
25140,7,15,15,70,\N,\N,15,1:08.874
25141,6,16,16,70,\N,\N,11,1:08.520
25142,5,17,17,69,\N,\N,8,1:08.420
25143,47,18,18,69,\N,\N,18,1:09.394
25144,9,19,19,69,\N,\N,19,1:09.757
25145,31,R,20,0,\N,\N,0,\N
25146,44,1,1,52,1:58:23.284,7103284,2,1:29.699
25147,16,2,2,52,+3.871,7107155,5,1:30.569
25148,77,3,3,52,+11.125,7114409,4,1:30.524
25149,4,4,4,52,+28.573,7131857,9,1:31.420
25150,3,5,5,52,+42.624,7145908,8,1:31.284
25151,55,6,6,52,+43.454,7146738,7,1:31.223
25152,14,7,7,52,+1:12.093,7175377,10,1:31.698
25153,18,8,8,52,+1:14.289,7177573,12,1:31.992
25154,31,9,9,52,+1:16.162,7179446,14,1:32.210
25155,22,10,10,52,+1:22.065,7185349,6,1:30.826
25156,10,11,11,52,+1:25.327,7188611,3,1:30.266
25157,63,12,12,51,\N,\N,13,1:32.049
25158,99,13,13,51,\N,\N,15,1:32.346
25159,6,14,14,51,\N,\N,16,1:32.477
25160,7,15,15,51,\N,\N,11,1:31.895
25161,11,16,16,51,\N,\N,1,1:28.617
25162,9,17,17,51,\N,\N,18,1:32.909
25163,47,18,18,51,\N,\N,17,1:32.862
25164,5,R,19,40,\N,\N,19,1:33.059
25165,33,R,20,0,\N,\N,0,\N
25166,31,1,1,70,2:04:43.199,7483199,5,1:21.421
25167,44,2,2,70,+2.736,7485935,2,1:18.715
25168,55,3,3,70,+15.018,7498217,6,1:21.423
25169,14,4,4,70,+15.651,7498850,3,1:20.359
25170,10,5,5,70,+1:03.614,7546813,1,1:18.394
25171,22,6,6,70,+1:15.803,7559002,10,1:22.450
25172,6,7,7,70,+1:17.910,7561109,14,1:22.831
25173,63,8,8,70,+1:19.094,7562293,9,1:22.112
25174,33,9,9,70,+1:20.244,7563443,4,1:20.945
25175,7,10,10,69,\N,\N,8,1:21.518
25176,3,11,11,69,\N,\N,13,1:22.802
25177,47,12,12,69,\N,\N,11,1:22.711
25178,99,13,13,69,\N,\N,12,1:22.736
25179,9,R,14,3,\N,\N,0,\N
25180,4,R,15,2,\N,\N,0,\N
25181,77,R,16,0,\N,\N,0,\N
25182,11,R,17,0,\N,\N,0,\N
25183,16,R,18,0,\N,\N,0,\N
25184,18,R,19,0,\N,\N,0,\N
25185,5,D,20,70,\N,\N,7,1:21.459
25186,33,1,1,1,3:27.071,207071,0,\N
25187,63,2,2,1,+1.995,209066,0,\N
25188,44,3,3,1,+2.601,209672,0,\N
25189,3,4,4,1,+4.496,211567,0,\N
25190,5,5,5,1,+7.479,214550,0,\N
25191,10,6,6,1,+10.177,217248,0,\N
25192,31,7,7,1,+11.579,218650,0,\N
25193,16,8,8,1,+12.608,219679,0,\N
25194,6,9,9,1,+15.485,222556,0,\N
25195,55,10,10,1,+16.166,223237,0,\N
25196,14,11,11,1,+20.590,227661,0,\N
25197,77,12,12,1,+22.414,229485,0,\N
25198,99,13,13,1,+24.163,231234,0,\N
